sample_id,source_sample_index,timestep,app_id,traffic_byte,poi_label
1,271,52,4,0.0,0
1,271,52,5,0.0,0
1,271,52,6,0.0,0
1,271,52,7,0.0,0
1,271,52,8,0.0,0
1,271,52,9,0.0,0
1,271,52,10,0.0,0
1,271,52,11,0.0,0
1,271,52,12,0.0,0
1,271,52,13,0.0,0
1,271,52,14,0.0,0
1,271,52,15,0.0,0
1,271,52,16,0.0,0
1,271,52,17,0.0,0
1,271,52,18,0.0,0
1,271,52,19,0.0,0
1,271,53,0,0.0,1
1,271,53,1,0.0,1
1,271,53,2,0.0,1
1,271,53,3,0.0,1
1,271,53,4,0.0,1
1,271,53,5,0.0,1
1,271,53,6,0.0,1
1,271,53,7,0.0,1
1,271,53,8,0.0,1
1,271,53,9,0.0,1
1,271,53,10,0.0,1
1,271,53,11,0.0,1
1,271,53,12,0.0,1
1,271,53,13,0.0,1
1,271,53,14,0.0,1
1,271,53,15,0.0,1
1,271,53,16,0.0,1
1,271,53,17,0.0,1
1,271,53,18,0.0,1
1,271,53,19,0.0,1
1,271,54,0,0.0,0
1,271,54,1,0.0,0
1,271,54,2,0.0,0
1,271,54,3,0.0,0
1,271,54,4,0.0,0
1,271,54,5,0.0,0
1,271,54,6,0.0,0
1,271,54,7,0.0,0
1,271,54,8,0.0,0
1,271,54,9,0.0,0
1,271,54,10,0.0,0
1,271,54,11,0.0,0
1,271,54,12,0.0,0
1,271,54,13,0.0,0
1,271,54,14,0.0,0
1,271,54,15,0.0,0
1,271,54,16,0.0,0
1,271,54,17,0.0,0
1,271,54,18,0.0,0
1,271,54,19,0.0,0
1,271,55,0,0.0,0
1,271,55,1,0.0,0
1,271,55,2,0.0,0
1,271,55,3,0.0,0
1,271,55,4,0.0,0
1,271,55,5,0.0,0
1,271,55,6,0.0,0
1,271,55,7,0.0,0
1,271,55,8,0.0,0
1,271,55,9,0.0,0
1,271,55,10,0.0,0
1,271,55,11,0.0,0
1,271,55,12,0.0,0
1,271,55,13,0.0,0
1,271,55,14,0.0,0
1,271,55,15,0.0,0
1,271,55,16,0.0,0
1,271,55,17,0.0,0
1,271,55,18,0.0,0
1,271,55,19,0.0,0
1,271,56,0,0.0,0
1,271,56,1,0.0,0
1,271,56,2,0.0,0
1,271,56,3,0.0,0
1,271,56,4,0.0,0
1,271,56,5,0.0,0
1,271,56,6,0.0,0
1,271,56,7,0.0,0
1,271,56,8,0.0,0
1,271,56,9,0.0,0
1,271,56,10,0.0,0
1,271,56,11,0.0,0
1,271,56,12,0.0,0
1,271,56,13,0.0,0
1,271,56,14,0.0,0
1,271,56,15,0.0,0
1,271,56,16,0.0,0
1,271,56,17,0.0,0
1,271,56,18,0.0,0
1,271,56,19,0.0,0
1,271,57,0,0.0,0
1,271,57,1,0.0,0
1,271,57,2,0.0,0
1,271,57,3,0.0,0
1,271,57,4,0.0,0
1,271,57,5,0.0,0
1,271,57,6,0.0,0
1,271,57,7,0.0,0
1,271,57,8,0.0,0
1,271,57,9,0.0,0
1,271,57,10,0.0,0
1,271,57,11,0.0,0
1,271,57,12,0.0,0
1,271,57,13,0.0,0
1,271,57,14,0.0,0
1,271,57,15,0.0,0
1,271,57,16,0.0,0
1,271,57,17,0.0,0
1,271,57,18,0.0,0
1,271,57,19,0.0,0
1,271,58,0,0.0,1
1,271,58,1,0.0,1
1,271,58,2,0.0,1
1,271,58,3,0.0,1
1,271,58,4,0.0,1
1,271,58,5,0.0,1
1,271,58,6,0.0,1
1,271,58,7,0.0,1
1,271,58,8,0.0,1
1,271,58,9,0.0,1
1,271,58,10,0.0,1
1,271,58,11,0.0,1
1,271,58,12,0.0,1
1,271,58,13,0.0,1
1,271,58,14,0.0,1
1,271,58,15,0.0,1
1,271,58,16,0.0,1
1,271,58,17,0.0,1
1,271,58,18,0.0,1
1,271,58,19,0.0,1
1,271,59,0,0.0,1
1,271,59,1,0.0,1
1,271,59,2,0.0,1
1,271,59,3,0.0,1
1,271,59,4,0.0,1
1,271,59,5,0.0,1
1,271,59,6,0.0,1
1,271,59,7,0.0,1
1,271,59,8,0.0,1
1,271,59,9,0.0,1
1,271,59,10,0.0,1
1,271,59,11,0.0,1
1,271,59,12,0.0,1
1,271,59,13,0.0,1
1,271,59,14,0.0,1
1,271,59,15,0.0,1
1,271,59,16,0.0,1
1,271,59,17,0.0,1
1,271,59,18,0.0,1
1,271,59,19,0.0,1
1,271,60,0,0.0,0
1,271,60,1,0.0,0
1,271,60,2,0.0,0
1,271,60,3,0.0,0
1,271,60,4,0.0,0
1,271,60,5,0.0,0
1,271,60,6,0.0,0
1,271,60,7,0.0,0
1,271,60,8,0.0,0
1,271,60,9,0.0,0
1,271,60,10,0.0,0
1,271,60,11,0.0,0
1,271,60,12,0.0,0
1,271,60,13,0.0,0
1,271,60,14,0.0,0
1,271,60,15,0.0,0
1,271,60,16,0.0,0
1,271,60,17,0.0,0
1,271,60,18,0.0,0
1,271,60,19,0.0,0
1,271,61,0,0.0,1
1,271,61,1,0.0,1
1,271,61,2,0.0,1
1,271,61,3,0.0,1
1,271,61,4,0.0,1
1,271,61,5,0.0,1
1,271,61,6,0.0,1
1,271,61,7,0.0,1
1,271,61,8,0.0,1
1,271,61,9,0.0,1
1,271,61,10,0.0,1
1,271,61,11,0.0,1
1,271,61,12,0.0,1
1,271,61,13,0.0,1
1,271,61,14,0.0,1
1,271,61,15,0.0,1
1,271,61,16,0.0,1
1,271,61,17,0.0,1
1,271,61,18,0.0,1
1,271,61,19,0.0,1
1,271,62,0,0.0,0
1,271,62,1,0.0,0
1,271,62,2,0.0,0
1,271,62,3,0.0,0
1,271,62,4,0.0,0
1,271,62,5,0.0,0
1,271,62,6,0.0,0
1,271,62,7,0.0,0
1,271,62,8,0.0,0
1,271,62,9,0.0,0
1,271,62,10,0.0,0
1,271,62,11,0.0,0
1,271,62,12,0.0,0
1,271,62,13,0.0,0
1,271,62,14,0.0,0
1,271,62,15,0.0,0
1,271,62,16,0.0,0
1,271,62,17,0.0,0
1,271,62,18,0.0,0
1,271,62,19,0.0,0
1,271,63,0,0.0,0
1,271,63,1,0.0,0
1,271,63,2,0.0,0
1,271,63,3,0.0,0
1,271,63,4,0.0,0
1,271,63,5,0.0,0
1,271,63,6,0.0,0
1,271,63,7,0.0,0
1,271,63,8,0.0,0
1,271,63,9,0.0,0
1,271,63,10,0.0,0
1,271,63,11,0.0,0
1,271,63,12,0.0,0
1,271,63,13,0.0,0
1,271,63,14,0.0,0
1,271,63,15,0.0,0
1,271,63,16,0.0,0
1,271,63,17,0.0,0
1,271,63,18,0.0,0
1,271,63,19,0.0,0
1,271,64,0,0.0,0
1,271,64,1,0.0,0
1,271,64,2,0.0,0
1,271,64,3,0.0,0
1,271,64,4,0.0,0
1,271,64,5,0.0,0
1,271,64,6,0.0,0
1,271,64,7,0.0,0
1,271,64,8,0.0,0
1,271,64,9,0.0,0
1,271,64,10,0.0,0
1,271,64,11,0.0,0
1,271,64,12,0.0,0
1,271,64,13,0.0,0
1,271,64,14,0.0,0
1,271,64,15,0.0,0
1,271,64,16,0.0,0
1,271,64,17,0.0,0
1,271,64,18,0.0,0
1,271,64,19,0.0,0
1,271,65,0,0.0,0
1,271,65,1,0.0,0
1,271,65,2,0.0,0
1,271,65,3,0.0,0
1,271,65,4,0.0,0
1,271,65,5,0.0,0
1,271,65,6,0.0,0
1,271,65,7,0.0,0
1,271,65,8,0.0,0
1,271,65,9,0.0,0
1,271,65,10,0.0,0
1,271,65,11,0.0,0
1,271,65,12,0.0,0
1,271,65,13,0.0,0
1,271,65,14,0.0,0
1,271,65,15,0.0,0
1,271,65,16,0.0,0
1,271,65,17,0.0,0
1,271,65,18,0.0,0
1,271,65,19,0.0,0
1,271,66,0,0.0,0
1,271,66,1,0.0,0
1,271,66,2,0.0,0
1,271,66,3,0.0,0
1,271,66,4,0.0,0
1,271,66,5,0.0,0
1,271,66,6,0.0,0
1,271,66,7,0.0,0
1,271,66,8,0.0,0
1,271,66,9,0.0,0
1,271,66,10,0.0,0
1,271,66,11,0.0,0
1,271,66,12,0.0,0
1,271,66,13,0.0,0
1,271,66,14,0.0,0
1,271,66,15,0.0,0
1,271,66,16,0.0,0
1,271,66,17,0.0,0
1,271,66,18,0.0,0
1,271,66,19,0.0,0
1,271,67,0,0.0,0
1,271,67,1,0.0,0
1,271,67,2,0.0,0
1,271,67,3,0.0,0
1,271,67,4,0.0,0
1,271,67,5,0.0,0
1,271,67,6,0.0,0
1,271,67,7,0.0,0
1,271,67,8,0.0,0
1,271,67,9,0.0,0
1,271,67,10,0.0,0
1,271,67,11,0.0,0
1,271,67,12,0.0,0
1,271,67,13,0.0,0
1,271,67,14,0.0,0
1,271,67,15,0.0,0
1,271,67,16,0.0,0
1,271,67,17,0.0,0
1,271,67,18,0.0,0
1,271,67,19,0.0,0
1,271,68,0,0.0,0
1,271,68,1,0.0,0
1,271,68,2,0.0,0
1,271,68,3,0.0,0
1,271,68,4,0.0,0
1,271,68,5,0.0,0
1,271,68,6,0.0,0
1,271,68,7,0.0,0
1,271,68,8,0.0,0
1,271,68,9,0.0,0
1,271,68,10,0.0,0
1,271,68,11,0.0,0
1,271,68,12,0.0,0
1,271,68,13,0.0,0
1,271,68,14,0.0,0
1,271,68,15,0.0,0
1,271,68,16,0.0,0
1,271,68,17,0.0,0
1,271,68,18,0.0,0
1,271,68,19,0.0,0
1,271,69,0,0.0,1
1,271,69,1,0.0,1
1,271,69,2,0.0,1
1,271,69,3,0.0,1
1,271,69,4,0.0,1
1,271,69,5,0.0,1
1,271,69,6,0.0,1
1,271,69,7,0.0,1
1,271,69,8,0.0,1
1,271,69,9,0.0,1
1,271,69,10,0.0,1
1,271,69,11,0.0,1
1,271,69,12,0.0,1
1,271,69,13,0.0,1
1,271,69,14,0.0,1
1,271,69,15,0.0,1
1,271,69,16,0.0,1
1,271,69,17,0.0,1
1,271,69,18,0.0,1
1,271,69,19,0.0,1
1,271,70,0,0.0,1
1,271,70,1,0.0,1
1,271,70,2,0.0,1
1,271,70,3,0.0,1
1,271,70,4,0.0,1
1,271,70,5,0.0,1
1,271,70,6,0.0,1
1,271,70,7,0.0,1
1,271,70,8,0.0,1
1,271,70,9,0.0,1
1,271,70,10,0.0,1
1,271,70,11,0.0,1
1,271,70,12,0.0,1
1,271,70,13,0.0,1
1,271,70,14,0.0,1
1,271,70,15,0.0,1
1,271,70,16,0.0,1
1,271,70,17,0.0,1
1,271,70,18,0.0,1
1,271,70,19,0.0,1
1,271,71,0,0.0,0
1,271,71,1,0.0,0
1,271,71,2,0.0,0
1,271,71,3,0.0,0
1,271,71,4,0.0,0
1,271,71,5,0.0,0
1,271,71,6,0.0,0
1,271,71,7,0.0,0
1,271,71,8,0.0,0
1,271,71,9,0.0,0
1,271,71,10,0.0,0
1,271,71,11,0.0,0
1,271,71,12,0.0,0
1,271,71,13,0.0,0
1,271,71,14,0.0,0
1,271,71,15,0.0,0
1,271,71,16,0.0,0
1,271,71,17,0.0,0
1,271,71,18,0.0,0
1,271,71,19,0.0,0
1,271,72,0,0.0,1
1,271,72,1,0.0,1
1,271,72,2,0.0,1
1,271,72,3,0.0,1
1,271,72,4,0.0,1
1,271,72,5,0.0,1
1,271,72,6,0.0,1
1,271,72,7,0.0,1
1,271,72,8,0.0,1
1,271,72,9,0.0,1
1,271,72,10,0.0,1
1,271,72,11,0.0,1
1,271,72,12,0.0,1
1,271,72,13,0.0,1
1,271,72,14,0.0,1
1,271,72,15,0.0,1
1,271,72,16,0.0,1
1,271,72,17,0.0,1
1,271,72,18,0.0,1
1,271,72,19,0.0,1
1,271,73,0,0.0,0
1,271,73,1,0.0,0
1,271,73,2,0.0,0
1,271,73,3,0.0,0
1,271,73,4,0.0,0
1,271,73,5,0.0,0
1,271,73,6,0.0,0
1,271,73,7,0.0,0
1,271,73,8,0.0,0
1,271,73,9,0.0,0
1,271,73,10,0.0,0
1,271,73,11,0.0,0
1,271,73,12,0.0,0
1,271,73,13,0.0,0
1,271,73,14,0.0,0
1,271,73,15,0.0,0
1,271,73,16,0.0,0
1,271,73,17,0.0,0
1,271,73,18,0.0,0
1,271,73,19,0.0,0
1,271,74,0,0.0,0
1,271,74,1,0.0,0
1,271,74,2,0.0,0
1,271,74,3,0.0,0
1,271,74,4,0.0,0
1,271,74,5,0.0,0
1,271,74,6,0.0,0
1,271,74,7,0.0,0
1,271,74,8,0.0,0
1,271,74,9,0.0,0
1,271,74,10,0.0,0
1,271,74,11,0.0,0
1,271,74,12,0.0,0
1,271,74,13,0.0,0
1,271,74,14,0.0,0
1,271,74,15,0.0,0
1,271,74,16,0.0,0
1,271,74,17,0.0,0
1,271,74,18,0.0,0
1,271,74,19,0.0,0
1,271,75,0,0.0,0
1,271,75,1,0.0,0
1,271,75,2,0.0,0
1,271,75,3,0.0,0
1,271,75,4,0.0,0
1,271,75,5,0.0,0
1,271,75,6,0.0,0
1,271,75,7,0.0,0
1,271,75,8,0.0,0
1,271,75,9,0.0,0
1,271,75,10,0.0,0
1,271,75,11,0.0,0
1,271,75,12,0.0,0
1,271,75,13,0.0,0
1,271,75,14,0.0,0
1,271,75,15,0.0,0
1,271,75,16,0.0,0
1,271,75,17,0.0,0
1,271,75,18,0.0,0
1,271,75,19,0.0,0
1,271,76,0,0.0,1
1,271,76,1,0.0,1
1,271,76,2,0.0,1
1,271,76,3,0.0,1
1,271,76,4,0.0,1
1,271,76,5,0.0,1
1,271,76,6,0.0,1
1,271,76,7,0.0,1
1,271,76,8,0.0,1
1,271,76,9,0.0,1
1,271,76,10,0.0,1
1,271,76,11,0.0,1
1,271,76,12,0.0,1
1,271,76,13,0.0,1
1,271,76,14,0.0,1
1,271,76,15,0.0,1
1,271,76,16,0.0,1
1,271,76,17,0.0,1
1,271,76,18,0.0,1
1,271,76,19,0.0,1
1,271,77,0,0.0,1
1,271,77,1,0.0,1
1,271,77,2,0.0,1
1,271,77,3,0.0,1
1,271,77,4,0.0,1
1,271,77,5,0.0,1
1,271,77,6,0.0,1
1,271,77,7,0.0,1
1,271,77,8,0.0,1
1,271,77,9,0.0,1
1,271,77,10,0.0,1
1,271,77,11,0.0,1
1,271,77,12,0.0,1
1,271,77,13,0.0,1
1,271,77,14,0.0,1
1,271,77,15,0.0,1
1,271,77,16,0.0,1
1,271,77,17,0.0,1
1,271,77,18,0.0,1
1,271,77,19,0.0,1
1,271,78,0,0.0,0
1,271,78,1,0.0,0
1,271,78,2,0.0,0
1,271,78,3,0.0,0
1,271,78,4,0.0,0
1,271,78,5,0.0,0
1,271,78,6,0.0,0
1,271,78,7,0.0,0
1,271,78,8,0.0,0
1,271,78,9,0.0,0
1,271,78,10,0.0,0
1,271,78,11,0.0,0
1,271,78,12,0.0,0
1,271,78,13,0.0,0
1,271,78,14,0.0,0
1,271,78,15,0.0,0
1,271,78,16,0.0,0
1,271,78,17,0.0,0
1,271,78,18,0.0,0
1,271,78,19,0.0,0
1,271,79,0,0.0,0
1,271,79,1,0.0,0
1,271,79,2,0.0,0
1,271,79,3,0.0,0
1,271,79,4,0.0,0
1,271,79,5,0.0,0
1,271,79,6,0.0,0
1,271,79,7,0.0,0
1,271,79,8,0.0,0
1,271,79,9,0.0,0
1,271,79,10,0.0,0
1,271,79,11,0.0,0
1,271,79,12,0.0,0
1,271,79,13,0.0,0
1,271,79,14,0.0,0
1,271,79,15,0.0,0
1,271,79,16,0.0,0
1,271,79,17,0.0,0
1,271,79,18,0.0,0
1,271,79,19,0.0,0
1,271,80,0,0.0,1
1,271,80,1,0.0,1
1,271,80,2,0.0,1
1,271,80,3,0.0,1
1,271,80,4,0.0,1
1,271,80,5,0.0,1
1,271,80,6,0.0,1
1,271,80,7,0.0,1
1,271,80,8,0.0,1
1,271,80,9,0.0,1
1,271,80,10,0.0,1
1,271,80,11,0.0,1
1,271,80,12,0.0,1
1,271,80,13,0.0,1
1,271,80,14,0.0,1
1,271,80,15,0.0,1
1,271,80,16,0.0,1
1,271,80,17,0.0,1
1,271,80,18,0.0,1
1,271,80,19,0.0,1
1,271,81,0,0.0,0
1,271,81,1,0.0,0
1,271,81,2,0.0,0
1,271,81,3,0.0,0
1,271,81,4,0.0,0
1,271,81,5,0.0,0
1,271,81,6,0.0,0
1,271,81,7,0.0,0
1,271,81,8,0.0,0
1,271,81,9,0.0,0
1,271,81,10,0.0,0
1,271,81,11,0.0,0
1,271,81,12,0.0,0
1,271,81,13,0.0,0
1,271,81,14,0.0,0
1,271,81,15,0.0,0
1,271,81,16,0.0,0
1,271,81,17,0.0,0
1,271,81,18,0.0,0
1,271,81,19,0.0,0
1,271,82,0,0.0,0
1,271,82,1,0.0,0
1,271,82,2,0.0,0
1,271,82,3,0.0,0
1,271,82,4,0.0,0
1,271,82,5,0.0,0
1,271,82,6,0.0,0
1,271,82,7,0.0,0
1,271,82,8,0.0,0
1,271,82,9,0.0,0
1,271,82,10,0.0,0
1,271,82,11,0.0,0
1,271,82,12,0.0,0
1,271,82,13,0.0,0
1,271,82,14,0.0,0
1,271,82,15,0.0,0
1,271,82,16,0.0,0
1,271,82,17,0.0,0
1,271,82,18,0.0,0
1,271,82,19,0.0,0
1,271,83,0,0.0,0
1,271,83,1,0.0,0
1,271,83,2,0.0,0
1,271,83,3,0.0,0
1,271,83,4,0.0,0
1,271,83,5,0.0,0
1,271,83,6,0.0,0
1,271,83,7,0.0,0
1,271,83,8,0.0,0
1,271,83,9,0.0,0
1,271,83,10,0.0,0
1,271,83,11,0.0,0
1,271,83,12,0.0,0
1,271,83,13,0.0,0
1,271,83,14,0.0,0
1,271,83,15,0.0,0
1,271,83,16,0.0,0
1,271,83,17,0.0,0
1,271,83,18,0.0,0
1,271,83,19,0.0,0
1,271,84,0,0.0,1
1,271,84,1,0.0,1
1,271,84,2,0.0,1
1,271,84,3,0.0,1
1,271,84,4,0.0,1
1,271,84,5,0.0,1
1,271,84,6,0.0,1
1,271,84,7,0.0,1
1,271,84,8,0.0,1
1,271,84,9,0.0,1
1,271,84,10,0.0,1
1,271,84,11,0.0,1
1,271,84,12,0.0,1
1,271,84,13,0.0,1
1,271,84,14,0.0,1
1,271,84,15,0.0,1
1,271,84,16,0.0,1
1,271,84,17,0.0,1
1,271,84,18,0.0,1
1,271,84,19,0.0,1
1,271,85,0,0.0,0
1,271,85,1,0.0,0
1,271,85,2,0.0,0
1,271,85,3,0.0,0
1,271,85,4,0.0,0
1,271,85,5,0.0,0
1,271,85,6,0.0,0
1,271,85,7,0.0,0
1,271,85,8,0.0,0
1,271,85,9,0.0,0
1,271,85,10,0.0,0
1,271,85,11,0.0,0
1,271,85,12,0.0,0
1,271,85,13,0.0,0
1,271,85,14,0.0,0
1,271,85,15,0.0,0
1,271,85,16,0.0,0
1,271,85,17,0.0,0
1,271,85,18,0.0,0
1,271,85,19,0.0,0
1,271,86,0,0.0,0
1,271,86,1,0.0,0
1,271,86,2,0.0,0
1,271,86,3,0.0,0
1,271,86,4,0.0,0
1,271,86,5,0.0,0
1,271,86,6,0.0,0
1,271,86,7,0.0,0
1,271,86,8,0.0,0
1,271,86,9,0.0,0
1,271,86,10,0.0,0
1,271,86,11,0.0,0
1,271,86,12,0.0,0
1,271,86,13,0.0,0
1,271,86,14,0.0,0
1,271,86,15,0.0,0
1,271,86,16,0.0,0
1,271,86,17,0.0,0
1,271,86,18,0.0,0
1,271,86,19,0.0,0
1,271,87,0,0.0,0
1,271,87,1,0.0,0
1,271,87,2,0.0,0
1,271,87,3,0.0,0
1,271,87,4,0.0,0
1,271,87,5,0.0,0
1,271,87,6,0.0,0
1,271,87,7,0.0,0
1,271,87,8,0.0,0
1,271,87,9,0.0,0
1,271,87,10,0.0,0
1,271,87,11,0.0,0
1,271,87,12,0.0,0
1,271,87,13,0.0,0
1,271,87,14,0.0,0
1,271,87,15,0.0,0
1,271,87,16,0.0,0
1,271,87,17,0.0,0
1,271,87,18,0.0,0
1,271,87,19,0.0,0
1,271,88,0,0.0,1
1,271,88,1,0.0,1
1,271,88,2,0.0,1
1,271,88,3,0.0,1
1,271,88,4,0.0,1
1,271,88,5,0.0,1
1,271,88,6,0.0,1
1,271,88,7,0.0,1
1,271,88,8,0.0,1
1,271,88,9,0.0,1
1,271,88,10,0.0,1
1,271,88,11,0.0,1
1,271,88,12,0.0,1
1,271,88,13,0.0,1
1,271,88,14,0.0,1
1,271,88,15,0.0,1
1,271,88,16,0.0,1
1,271,88,17,0.0,1
1,271,88,18,0.0,1
1,271,88,19,0.0,1
1,271,89,0,0.0,0
1,271,89,1,0.0,0
1,271,89,2,0.0,0
1,271,89,3,0.0,0
1,271,89,4,0.0,0
1,271,89,5,0.0,0
1,271,89,6,0.0,0
1,271,89,7,0.0,0
1,271,89,8,0.0,0
1,271,89,9,0.0,0
1,271,89,10,0.0,0
1,271,89,11,0.0,0
1,271,89,12,0.0,0
1,271,89,13,0.0,0
1,271,89,14,0.0,0
1,271,89,15,0.0,0
1,271,89,16,0.0,0
1,271,89,17,0.0,0
1,271,89,18,0.0,0
1,271,89,19,0.0,0
1,271,90,0,0.0,0
1,271,90,1,0.0,0
1,271,90,2,0.0,0
1,271,90,3,0.0,0
1,271,90,4,0.0,0
1,271,90,5,0.0,0
1,271,90,6,0.0,0
1,271,90,7,0.0,0
1,271,90,8,0.0,0
1,271,90,9,0.0,0
1,271,90,10,0.0,0
1,271,90,11,0.0,0
1,271,90,12,0.0,0
1,271,90,13,0.0,0
1,271,90,14,0.0,0
1,271,90,15,0.0,0
1,271,90,16,0.0,0
1,271,90,17,0.0,0
1,271,90,18,0.0,0
1,271,90,19,0.0,0
1,271,91,0,0.0,1
1,271,91,1,0.0,1
1,271,91,2,0.0,1
1,271,91,3,0.0,1
1,271,91,4,0.0,1
1,271,91,5,0.0,1
1,271,91,6,0.0,1
1,271,91,7,0.0,1
1,271,91,8,0.0,1
1,271,91,9,0.0,1
1,271,91,10,0.0,1
1,271,91,11,0.0,1
1,271,91,12,0.0,1
1,271,91,13,0.0,1
1,271,91,14,0.0,1
1,271,91,15,0.0,1
1,271,91,16,0.0,1
1,271,91,17,0.0,1
1,271,91,18,0.0,1
1,271,91,19,0.0,1
1,271,92,0,0.0,0
1,271,92,1,0.0,0
1,271,92,2,0.0,0
1,271,92,3,0.0,0
1,271,92,4,0.0,0
1,271,92,5,0.0,0
1,271,92,6,0.0,0
1,271,92,7,0.0,0
1,271,92,8,0.0,0
1,271,92,9,0.0,0
1,271,92,10,0.0,0
1,271,92,11,0.0,0
1,271,92,12,0.0,0
1,271,92,13,0.0,0
1,271,92,14,0.0,0
1,271,92,15,0.0,0
1,271,92,16,0.0,0
1,271,92,17,0.0,0
1,271,92,18,0.0,0
1,271,92,19,0.0,0
1,271,93,0,0.0,0
1,271,93,1,0.0,0
1,271,93,2,0.0,0
1,271,93,3,0.0,0
1,271,93,4,0.0,0
1,271,93,5,0.0,0
1,271,93,6,0.0,0
1,271,93,7,0.0,0
1,271,93,8,0.0,0
1,271,93,9,0.0,0
1,271,93,10,0.0,0
1,271,93,11,0.0,0
1,271,93,12,0.0,0
1,271,93,13,0.0,0
1,271,93,14,0.0,0
1,271,93,15,0.0,0
1,271,93,16,0.0,0
1,271,93,17,0.0,0
1,271,93,18,0.0,0
1,271,93,19,0.0,0
1,271,94,0,0.0,0
1,271,94,1,0.0,0
1,271,94,2,0.0,0
1,271,94,3,0.0,0
1,271,94,4,0.0,0
1,271,94,5,0.0,0
1,271,94,6,0.0,0
1,271,94,7,0.0,0
1,271,94,8,0.0,0
1,271,94,9,0.0,0
1,271,94,10,0.0,0
1,271,94,11,0.0,0
1,271,94,12,0.0,0
1,271,94,13,0.0,0
1,271,94,14,0.0,0
1,271,94,15,0.0,0
1,271,94,16,0.0,0
1,271,94,17,0.0,0
1,271,94,18,0.0,0
1,271,94,19,0.0,0
1,271,95,0,0.0,0
1,271,95,1,0.0,0
1,271,95,2,0.0,0
1,271,95,3,0.0,0
1,271,95,4,0.0,0
1,271,95,5,0.0,0
1,271,95,6,0.0,0
1,271,95,7,0.0,0
1,271,95,8,0.0,0
1,271,95,9,0.0,0
1,271,95,10,0.0,0
1,271,95,11,0.0,0
1,271,95,12,0.0,0
1,271,95,13,0.0,0
1,271,95,14,0.0,0
1,271,95,15,0.0,0
1,271,95,16,0.0,0
1,271,95,17,0.0,0
1,271,95,18,0.0,0
1,271,95,19,0.0,0
1,271,96,0,0.0,0
1,271,96,1,0.0,0
1,271,96,2,0.0,0
1,271,96,3,0.0,0
1,271,96,4,0.0,0
1,271,96,5,0.0,0
1,271,96,6,0.0,0
1,271,96,7,0.0,0
1,271,96,8,0.0,0
1,271,96,9,0.0,0
1,271,96,10,0.0,0
1,271,96,11,0.0,0
1,271,96,12,0.0,0
1,271,96,13,0.0,0
1,271,96,14,0.0,0
1,271,96,15,0.0,0
1,271,96,16,0.0,0
1,271,96,17,0.0,0
1,271,96,18,0.0,0
1,271,96,19,0.0,0
1,271,97,0,0.0,1
1,271,97,1,0.0,1
1,271,97,2,0.0,1
1,271,97,3,0.0,1
1,271,97,4,0.0,1
1,271,97,5,0.0,1
1,271,97,6,0.0,1
1,271,97,7,0.0,1
1,271,97,8,0.0,1
1,271,97,9,0.0,1
1,271,97,10,0.0,1
1,271,97,11,0.0,1
1,271,97,12,0.0,1
1,271,97,13,0.0,1
1,271,97,14,0.0,1
1,271,97,15,0.0,1
1,271,97,16,0.0,1
1,271,97,17,0.0,1
1,271,97,18,0.0,1
1,271,97,19,0.0,1
1,271,98,0,0.0,0
1,271,98,1,0.0,0
1,271,98,2,0.0,0
1,271,98,3,0.0,0
1,271,98,4,0.0,0
1,271,98,5,0.0,0
1,271,98,6,0.0,0
1,271,98,7,0.0,0
1,271,98,8,0.0,0
1,271,98,9,0.0,0
1,271,98,10,0.0,0
1,271,98,11,0.0,0
1,271,98,12,0.0,0
1,271,98,13,0.0,0
1,271,98,14,0.0,0
1,271,98,15,0.0,0
1,271,98,16,0.0,0
1,271,98,17,0.0,0
1,271,98,18,0.0,0
1,271,98,19,0.0,0
1,271,99,0,0.0,0
1,271,99,1,0.0,0
1,271,99,2,0.0,0
1,271,99,3,0.0,0
1,271,99,4,0.0,0
1,271,99,5,0.0,0
1,271,99,6,0.0,0
1,271,99,7,0.0,0
1,271,99,8,0.0,0
1,271,99,9,0.0,0
1,271,99,10,0.0,0
1,271,99,11,0.0,0
1,271,99,12,0.0,0
1,271,99,13,0.0,0
1,271,99,14,0.0,0
1,271,99,15,0.0,0
1,271,99,16,0.0,0
1,271,99,17,0.0,0
1,271,99,18,0.0,0
1,271,99,19,0.0,0
1,271,100,0,0.0,0
1,271,100,1,0.0,0
1,271,100,2,0.0,0
1,271,100,3,0.0,0
1,271,100,4,0.0,0
1,271,100,5,0.0,0
1,271,100,6,0.0,0
1,271,100,7,0.0,0
1,271,100,8,0.0,0
1,271,100,9,0.0,0
1,271,100,10,0.0,0
1,271,100,11,0.0,0
1,271,100,12,0.0,0
1,271,100,13,0.0,0
1,271,100,14,0.0,0
1,271,100,15,0.0,0
1,271,100,16,0.0,0
1,271,100,17,0.0,0
1,271,100,18,0.0,0
1,271,100,19,0.0,0
1,271,101,0,0.0,0
1,271,101,1,0.0,0
1,271,101,2,0.0,0
1,271,101,3,0.0,0
1,271,101,4,0.0,0
1,271,101,5,0.0,0
1,271,101,6,0.0,0
1,271,101,7,0.0,0
1,271,101,8,0.0,0
1,271,101,9,0.0,0
1,271,101,10,0.0,0
1,271,101,11,0.0,0
1,271,101,12,0.0,0
1,271,101,13,0.0,0
1,271,101,14,0.0,0
1,271,101,15,0.0,0
1,271,101,16,0.0,0
1,271,101,17,0.0,0
1,271,101,18,0.0,0
1,271,101,19,0.0,0
1,271,102,0,0.0,0
